rl,asin,name,overview,price,currency,availability,brand,about_item,img_source,description,specifications,primary_category,category_1,category_2,category_3,breadcrumbs
https://www.amazon.in/dp/1718503148,1718503148,Mastering LEGO® MINDSTORMS: Build Better Robots with Python and Word Blocks,[],"2,256.00",INR,,"by             
Barbara Bratzel 
(Author),  


Rob Torok 
(Author)",,https://images-na.ssl-images-amazon.com/images/I/41QLEiWnWaL._SS522_.jpg,,[],Books,Computers & Internet,Programming & Software Development,,Books | Computers & Internet | Programming & Software Development
https://www.amazon.in/dp/B08QRLRSWX,B08QRLRSWX,Adventure Book Gurukrupa 75,[],"1,999.00",INR,Only 1 left in stock.,"Hindi Edition        
	   by               
NA 
(Author)",,https://images-na.ssl-images-amazon.com/images/I/21u7ANKPOOL._SS522_.jpg,,[],Books,Action & Adventure,,,Books | Action & Adventure
https://www.amazon.in/dp/819495844X,819495844X,Medini Mangal (মেদিনী মঙ্গল),[],199.00,INR,In stock.,"Bengali Edition        
	   by             
Gorachand Giri 
(Author),  


Arindam Bhowmik 
(Contributor),  


Dr. Shyamal Bera 
(Contributor) 


& 
                 0
                 More",,"https://images-na.ssl-images-amazon.com/images/I/51Zr3W0mOsL._SS522_.jpg, https://images-na.ssl-images-amazon.com/images/I/51kxLqgCR2L._SS522_.jpg, https://images-na.ssl-images-amazon.com/images/I/51GLJQp0rmS._SS522_.jpg, https://images-na.ssl-images-amazon.com/images/I/51z0DukjYOS._SS522_.jpg",,[],Books,History,Indian History,,Books | History | Indian History
https://www.amazon.in/dp/1947783173,1947783173,Artemisa / Artemis,[],,,,"Spanish Edition        
	   by               
        Andy Weir  (Author)    › Visit Amazon's Andy Weir Page   Find all the books, read about the author, and more.   See search results for this author        Andy Weir   
(Author)",,https://images-na.ssl-images-amazon.com/images/I/41-eT7ry3rL._SS522_.jpg,,[],Books,"Crime, Thriller & Mystery",Thrillers and Suspense,,"Books | Crime, Thriller & Mystery | Thrillers and Suspense"
https://www.amazon.in/dp/8194418348,8194418348,Dr. B. R. Ambedkar: Jeevithavum Darshanavum,[],250.00,INR,In stock.,"by               
T. K. C. Vaduthala 
(Author)",,https://images-na.ssl-images-amazon.com/images/W/WEBPjpg,,[],Books,Politics,Political Ideologies,,Books | Politics | Political Ideologies
https://www.amazon.in/dp/8183850855,8183850855,Jaipur,[],185.00,INR,Only 2 left in stock.,"by               
DHARMENDAR KANWAR 
(Author)",,https://images-na.ssl-images-amazon.com/images/I/41FC8GjFZIL._SS522_.jpg,,[],Books,History,Region & Countries,,Books | History | Region & Countries
https://www.amazon.in/dp/B00B6SSAES,B00B6SSAES,How to Cook Happy Party Food (Mood Food Book 2),[],,,,"by               
Rebecca Shirley 
(Author) 
  Format: Kindle Edition",,https://m.media-amazon.com/images/I/51WsI8yfqmL._SS522_.jpg,,[],Kindle Store,Kindle eBooks,"Crafts, Home & Lifestyle",,"Kindle Store | Kindle eBooks | Crafts, Home & Lifestyle"
https://www.amazon.in/dp/0995464103,0995464103,Former Heroes,[],464.00,INR,In stock.,"by             
David Gullen 
(Author),  


Kate Charles 
(Author),  


Jim King 
(Author),  


Andrew Goodman 
(Author),  


        Gaie Sebold  (Author)    › Visit Amazon's Gaie Sebold Page   Find all the books, read about the author, and more.   See search results for this author        Gaie Sebold   
(Author),  


Sara Jayne Townsend 
(Author),  


Kimberly Nugent 
(Editor),  


Peter Sutton 
(Editor),  


Rose Campbell 
(Cover Art) 


& 
                 6
                 More",,"https://images-na.ssl-images-amazon.com/images/I/51SdnJe66DL._SS522_.jpg, https://images-na.ssl-images-amazon.com/images/I/519aOiD5UHL._SS522_.jpg",,[],Books,Literature & Fiction,Short Stories,,Books | Literature & Fiction | Short Stories
https://www.amazon.in/dp/1466973862,1466973862,The Bounty Hunters,[],"1,284.00",INR,In stock.,"by               
Joey Hoffman 
(Author)",,"https://images-na.ssl-images-amazon.com/images/I/515R1uJ8q+L._SS522_.jpg, https://images-na.ssl-images-amazon.com/images/I/51m0Bq-SjqL._SS522_.jpg",,[],Books,Action & Adventure,,,Books | Action & Adventure
https://www.amazon.in/dp/1426208596,1426208596,100 Places That Can Change Your Child's Life: From Your Backyard to the Ends of the Earth,[],399.00,INR,Only 1 left in stock.,"by             
        Keith Bellows  (Author)    › Visit Amazon's Keith Bellows Page   Find all the books, read about the author, and more.   See search results for this author        Keith Bellows   
(Author),  


Natalie Morales 
(Foreword)",,https://images-na.ssl-images-amazon.com/images/I/51jun4G7x-L._SS522_.jpg,,[],Books,Travel & Tourism,Travel & Holiday Guides,,Books | Travel & Tourism | Travel & Holiday Guides
https://www.amazon.in/dp/B006GRTQU6,B006GRTQU6,U.S.-EU Poultry Dispute,[],,,,"by               
Renée Johnson 
(Author) 
  Format: Kindle Edition",,https://m.media-amazon.com/images/I/31pM8r+Ar9L.jpg,,[],Kindle Store,Kindle eBooks,Business & Economics,,Kindle Store | Kindle eBooks | Business & Economics
https://www.amazon.in/dp/0267438273,0267438273,Guide Du Visiteur Au Mus e Du Caire (Classic Reprint),[],"3,041.00",INR,Usually dispatched in 6 to 10 days.,"French Edition        
	   by               
G Maspero 
(Author)",,"https://images-na.ssl-images-amazon.com/images/I/51a0dLOEcXL._SS522_.jpg, https://images-na.ssl-images-amazon.com/images/I/41sz7MVasFL._SS522_.jpg",,[],Books,History,Ancient,,Books | History | Ancient
https://www.amazon.in/dp/1670318508,1670318508,coloring books for children ages 9-12: coloring pages with funny images to Relief Stress for kids and adults: 14 (Family Activity),[],721.00,INR,Usually dispatched in 13 to 14 days.,"by               
Creative Color 
(Author)",,"https://images-na.ssl-images-amazon.com/images/I/419JzZ23jSL._SS522_.jpg, https://images-na.ssl-images-amazon.com/images/I/21kYhPfz14L._SS522_.jpg",,[],Books,"Crafts, Hobbies & Home",Antiques & Collectables,,"Books | Crafts, Hobbies & Home | Antiques & Collectables"
https://www.amazon.in/dp/B094L6WRTB,B094L6WRTB,"100 Animals coloring book for relaxation: Adult Coloring Book with Designs Animals, Mandalas, Flowers Portraits and Stress Relieving",[],790.00,INR,Usually dispatched in 13 to 14 days.,"by               
Yo Noto 
(Author)",,"https://images-na.ssl-images-amazon.com/images/I/51MjxFlMjTS._SS522_.jpg, https://images-na.ssl-images-amazon.com/images/I/51x6O+jXBgS._SS522_.jpg",,[],Books,"Crafts, Hobbies & Home",Antiques & Collectables,,"Books | Crafts, Hobbies & Home | Antiques & Collectables"
https://www.amazon.in/dp/0137689950,0137689950,Data Structures and Program Design in C++: United States Edition,[],"10,166.00",INR,Usually dispatched in 1 to 3 weeks.,"by             
        Robert L. Kruse  (Author)    › Visit Amazon's Robert L. Kruse Page   Find all the books, read about the author, and more.   See search results for this author        Robert L. Kruse   
(Author),  


Alex Ryba 
(Author)",,https://images-na.ssl-images-amazon.com/images/I/51eyW36STrL._SS522_.jpg,,[],Books,Computers & Internet,Programming & Software Development,,Books | Computers & Internet | Programming & Software Development
https://www.amazon.in/dp/B0047O2EI6,B0047O2EI6,Kodak Brownie 127: A new lease of life with 35mm film,[],,,,"by               
Peter Wendes 
(Author) 
  Format: Kindle Edition",,https://m.media-amazon.com/images/I/417MyCbm-6L._SS522_.jpg,,[],Kindle Store,Kindle eBooks,"Arts, Film & Photography",,"Kindle Store | Kindle eBooks | Arts, Film & Photography"
https://www.amazon.in/dp/1458369943,1458369943,"Kingdom Of The Hollow, The Story Of The Hatfields And McCoys",[],"1,653.00",INR,In stock.,"by               
        Phillip Hardy  (Author)    › Visit Amazon's Phillip Hardy Page   Find all the books, read about the author, and more.   See search results for this author        Phillip Hardy   
(Author)",,https://images-na.ssl-images-amazon.com/images/I/51TXM0XpKPL._SS522_.jpg,,[],Books,Action & Adventure,,,Books | Action & Adventure
https://www.amazon.in/dp/1733763007,1733763007,The Gates of Dawn: 1 (Paul Bowman's War),[],"1,500.00",INR,In stock.,"by               
Carl Sailor 
(Author)",,"https://images-na.ssl-images-amazon.com/images/I/51pyY7FIqjL._SS522_.jpg, https://images-na.ssl-images-amazon.com/images/I/516jvLTExVL._SS522_.jpg",,[],Books,Science Fiction & Fantasy,Fantasy,,Books | Science Fiction & Fantasy | Fantasy
https://www.amazon.in/dp/B0B6BRQLJD,B0B6BRQLJD,KampTrade 6 Pieces Road Bike Bicycle Disc Brake/Handlebar Stem Screw M5x18 Mtuicolor,[],813.00,INR,Usually dispatched in 6 to 10 days.,Brand: Generic,6 Pieces high performance bicycle disc brake caliper / handlebar stem screws bolts. | 6 Pieces high performance bicycle disc brake caliper / handlebar stem screws bolts. | Made of premium carbon steel | high strength | high intensity | strong,"https://m.media-amazon.com/images/I/41sZiTCehIL._SS522_.jpg, https://m.media-amazon.com/images/I/41nFoEnkfyL._SS522_.jpg, https://m.media-amazon.com/images/I/414chnhdutL._SS522_.jpg, https://m.media-amazon.com/images/I/41yo2zI2OVL._SS522_.jpg, https://m.media-amazon.com/images/I/41wPUNnSy5L._SS522_.jpg, https://m.media-amazon.com/images/I/51yw3epz-ZL._SS522_.jpg, https://m.media-amazon.com/images/I/31wM-13+FcL._SS522_.jpg","Description:6 Pieces high performance bicycle disc brake caliper / handlebar stem screws bolts.Made of premium carbon steel, high strength, high intensity, strong, lightweight, rust-proof, corrosion-resistant, wear-resistant and durable.Easy to install and convenient to use.Great replacement accessories for your old worn screws.Suitable for MTB, Mountain, Road, Fixed Gear bike bicycle.Specification:Diameter: 5mm/0.19inchScrew (not contain cap): 18mm/0.70inchTotal length: 22.5mm/0.88Advise using 4mm hex wrenchPackage Includes:6 Pieces Bicycle Disc Brake Caliper ScrewsNote:Color might be slightly different due to the color calibration of each individual monitor.Please allow slightly measuring deviation due to manual measurement.","[{'Brand': '\u200eGeneric'}, {'Color': '\u200eAs per Image'}, {'Material Type': '\u200eAs Per Description'}, {'Number of Items': '\u200e1'}, {'Number of Pieces': '\u200e1'}, {'Size': '\u200eAs per Description'}, {'Sport': '\u200e12, Cycling'}, {'Manufacturer': '\u200eKampTrade'}, {'Country of Origin': '\u200eHong Kong'}, {'ASIN': 'B0B6BRQLJD'}, {'Date First Available': '12 July 2022'}, {'Manufacturer': 'KampTrade'}, {'Item Dimensions LxWxH': '10.2 x 15.2 x 7.6 Centimeters'}, {'Net Quantity': '1.00 count'}, {'Generic Name': 'Bicycle Components & Parts'}]","Sports, Fitness & Outdoors",Cycling,Cycles,Electric Bicycles,"Sports, Fitness & Outdoors | Cycling | Cycles | Electric Bicycles"
https://www.amazon.in/dp/3947624034,3947624034,Startup Guide Tel Aviv: The Entrepreneur’s Handbook,[],,,,"by               
Startup Guide 
(Author)",,"https://images-na.ssl-images-amazon.com/images/I/31hOFp3xm8L._SS522_.jpg, https://images-na.ssl-images-amazon.com/images/I/51Hr1PWhR-L._SS522_.jpg, https://images-na.ssl-images-amazon.com/images/I/51oWGERILWL._SS522_.jpg, https://images-na.ssl-images-amazon.com/images/I/51Tlt5IdldL._SS522_.jpg",,[],Books,Business & Economics,Business Development & Entrepreneurship,,Books | Business & Economics | Business Development & Entrepreneurship
https://www.amazon.in/dp/0738707872,0738707872,The Grail Conspiracy (Cotten Stone Mysteries),[],"2,230.00",INR,Usually dispatched in 1 to 3 weeks.,"by             
        Lynn Sholes  (Author)    › Visit Amazon's Lynn Sholes Page   Find all the books, read about the author, and more.   See search results for this author        Lynn Sholes   
(Author),  


        Joe Moore  (Author)    › Visit Amazon's Joe Moore Page   Find all the books, read about the author, and more.   See search results for this author        Joe Moore   
(Author)",,"https://images-na.ssl-images-amazon.com/images/I/51FetpUXvuL._SS522_.jpg, https://images-na.ssl-images-amazon.com/images/I/31K4rnr1rWL._SS522_.jpg",,[],Books,Literature & Fiction,Contemporary Fiction,,Books | Literature & Fiction | Contemporary Fiction
https://www.amazon.in/dp/1939398800,1939398800,The Locker,[],"1,279.00",INR,Usually dispatched in 1 to 3 weeks.,"by               
        Ted Nulty  (Author)    › Visit Amazon's Ted Nulty Page   Find all the books, read about the author, and more.   See search results for this author        Ted Nulty   
(Author)",,"https://images-na.ssl-images-amazon.com/images/I/51BeS7UjBeL._SS522_.jpg, https://images-na.ssl-images-amazon.com/images/I/51ISL+e-6FL._SS522_.jpg",,[],Books,Action & Adventure,,,Books | Action & Adventure
https://www.amazon.in/dp/0365176990,0365176990,"The Story of a Strange Career, Being the Autobiography of a Convict: An Authentic Document (Classic Reprint)",[],"1,681.00",INR,In stock.,"by               
        Stanley Waterloo  (Author)    › Visit Amazon's Stanley Waterloo Page   Find all the books, read about the author, and more.   See search results for this author        Stanley Waterloo   
(Author)",,https://images-na.ssl-images-amazon.com/images/I/415P5-a4gsL._SS522_.jpg,,[],Books,Action & Adventure,,,Books | Action & Adventure
https://www.amazon.in/dp/9811058814,9811058814,"Asia's Changing International Investment Regime: Sustainability, Regionalization, and Arbitration (International Law and the Global South)",[],"11,563.00",INR,In stock.,"by             
        Julien Chaisse  (Editor)    › Visit Amazon's Julien Chaisse Page   Find all the books, read about the author, and more.   See search results for this author        Julien Chaisse   
(Editor),  


Tomoko Ishikawa 
(Editor),  


Sufian Jusoh 
(Editor),  


Shamshad Akhtar 
(Foreword) 


& 
                 1
                 More",,"https://images-na.ssl-images-amazon.com/images/I/51apHt2CMdL.jpg, https://images-na.ssl-images-amazon.com/images/I/51AP9rsZqUL.jpg",,[],Books,Higher Education Textbooks,Social Sciences,,Books | Higher Education Textbooks | Social Sciences
https://www.amazon.in/dp/1689994789,1689994789,"France Travel Planner: My Story Begins In France: Keep Track Of Your Destinations, Weather, Budget, Schedule, Flights, And Much More",[],,,,"by               
Landmark Travelers Publishing 
(Author)",,"https://images-na.ssl-images-amazon.com/images/I/21DQ5Oc2QrL._SS522_.jpg, https://images-na.ssl-images-amazon.com/images/I/21liGl5nQBL._SS522_.jpg",,[],Books,Travel & Tourism,Transport,,Books | Travel & Tourism | Transport
https://www.amazon.in/dp/1430219203,1430219203,"Web Standards Solutions: The Markup and Style Handbook, Special Edition",[],667.00,INR,In stock.,"by               
Daniel Cederholm 
(Author)",,"https://images-na.ssl-images-amazon.com/images/I/41KtnEq3onL._SS522_.jpg, https://images-na.ssl-images-amazon.com/images/I/51SSWEtmIeL._SS522_.jpg, https://images-na.ssl-images-amazon.com/images/I/31zp2JqYb-L._SS522_.jpg",,[],Books,Computers & Internet,Programming & Software Development,,Books | Computers & Internet | Programming & Software Development
https://www.amazon.in/dp/1475998147,1475998147,"Afterwinds: World of the White Light, Book One",[],"1,244.00",INR,In stock.,"by               
Hal Dennis 
(Author)",,"https://images-na.ssl-images-amazon.com/images/I/41radwFNK3L._SS522_.jpg, https://images-na.ssl-images-amazon.com/images/I/51-WlRt04rL._SS522_.jpg",,[],Books,Science Fiction & Fantasy,Science Fiction,,Books | Science Fiction & Fantasy | Science Fiction
https://www.amazon.in/dp/B0B2CW4V8F,B0B2CW4V8F,A beginners guide to Web 3.0,[],,,,"by               
James Jones 
(Author) 
  Format: Kindle Edition",,https://m.media-amazon.com/images/I/41aALO6VU9L._SS522_.jpg,,[],Books,Computers & Internet,Programming & Software Development,,Books | Computers & Internet | Programming & Software Development
https://www.amazon.in/dp/1912453649,1912453649,An Analysis of St. Augustine's The City of God Against the Pagans (The Macat Library),[],591.00,INR,In stock.,"by               
Jonathan D. Teubner 
(Author)",,"https://images-na.ssl-images-amazon.com/images/I/41JxGtHuVDL.jpg, https://images-na.ssl-images-amazon.com/images/I/41ORWISr0JL.jpg",,[],Books,Higher Education Textbooks,Humanities,,Books | Higher Education Textbooks | Humanities
https://www.amazon.in/dp/0316556734,0316556734,Assad or We Burn the Country: How One Family's Lust for Power Destroyed Syria,[],"1,258.00",INR,,"by               
        Sam Dagher  (Author)    › Visit Amazon's Sam Dagher Page   Find all the books, read about the author, and more.   See search results for this author        Sam Dagher   
(Author)",,https://images-na.ssl-images-amazon.com/images/I/51l2xmDmJrL.jpg,,[],Books,History,Region & Countries,,Books | History | Region & Countries
